CustomerId,Frequency,Monetary_Sum,Monetary_Mean,Monetary_Std,Monetary_Min,Monetary_Max,Fraud_Count,First_Transaction_Date,Last_Transaction_Date,Recency,Tenure_Days,Frequency_Daily,Monetary_CV,Fraud_Rate,Monetary_Range,Avg_Txn_Value,is_high_risk_rule,is_high_risk
CustomerId_5123,1,800000.0,800000.0,0.0,800000.0,800000.0,1,2018-12-24 18:24:23+00:00,2018-12-24 18:24:23+00:00,2716,1,1.0,0.0,1.0,0.0,800000.0,0,0
CustomerId_5126,2,10000.0,5000.0,0.0,5000.0,5000.0,0,2018-11-24 15:18:30+00:00,2018-11-24 15:19:07+00:00,2746,1,2.0,0.0,0.0,0.0,5000.0,0,0
CustomerId_5127,3,2045.0,681.67,639.93,-55.0,1100.0,0,2018-12-16 08:40:21+00:00,2018-12-20 08:38:18+00:00,2721,3,1.0,0.9387680242070678,0.0,1155.0,681.6666666666666,0,0
CustomerId_513,12,14831.0,1235.92,1927.28,-1000.0,5000.0,0,2018-11-21 09:54:56+00:00,2018-11-22 12:18:31+00:00,2749,1,12.0,1.5593889559523355,0.0,6000.0,1235.9166666666667,0,0
CustomerId_5130,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-12 12:11:06+00:00,2018-12-12 12:11:06+00:00,2729,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_5132,1,500.0,500.0,0.0,500.0,500.0,0,2019-01-02 21:27:21+00:00,2019-01-02 21:27:21+00:00,2707,1,1.0,0.0,0.0,0.0,500.0,1,1
CustomerId_5133,3,1450.0,483.33,525.2,-50.0,1000.0,0,2018-11-27 14:52:05+00:00,2018-11-29 06:09:34+00:00,2742,1,3.0,1.0866281813944343,0.0,1050.0,483.3333333333333,0,0
CustomerId_5137,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-08 04:51:48+00:00,2018-12-08 04:51:48+00:00,2733,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_5138,122,551915.0,4523.89,9759.88,-5000.0,30000.0,0,2018-11-16 13:00:44+00:00,2019-01-01 04:24:46+00:00,2709,45,2.7111111111111112,2.1574087782511486,0.0,35000.0,4523.893442622951,0,0
CustomerId_5139,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2019-01-02 21:25:14+00:00,2019-01-02 21:25:14+00:00,2707,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_5140,105,148215.0,1411.57,3866.09,-5000.0,30000.0,0,2018-11-21 04:14:28+00:00,2019-01-03 13:40:50+00:00,2706,43,2.441860465116279,2.738858148913013,0.0,35000.0,1411.571428571429,0,0
CustomerId_5141,4,79000.0,19750.0,40376.35,-5000.0,80000.0,0,2018-12-14 15:05:14+00:00,2018-12-16 07:43:01+00:00,2725,1,4.0,2.0443721517952214,0.0,85000.0,19750.0,0,0
CustomerId_5142,3,30000.0,10000.0,0.0,10000.0,10000.0,0,2019-01-02 16:56:40+00:00,2019-01-02 17:02:31+00:00,2707,1,3.0,0.0,0.0,0.0,10000.0,0,0
CustomerId_5146,3,74000.0,24666.67,47961.79,-5000.0,80000.0,0,2018-12-12 16:09:56+00:00,2018-12-13 09:03:20+00:00,2728,1,3.0,1.944396629056764,0.0,85000.0,24666.666666666668,0,0
CustomerId_5148,178,195770.0,1099.83,1856.98,-1000.0,10000.0,0,2018-12-09 22:04:07+00:00,2019-01-03 05:30:01+00:00,2707,24,7.416666666666667,1.6884245731718317,0.0,11000.0,1099.8314606741574,0,0
CustomerId_515,103,434396.0,4217.44,8727.72,-5000.0,30000.0,0,2018-11-16 06:27:24+00:00,2019-01-02 11:47:56+00:00,2708,47,2.191489361702128,2.069435486439775,0.0,35000.0,4217.436893203883,0,0
CustomerId_5152,6,204300.0,34050.0,40137.2,500.0,100000.0,0,2018-12-14 18:31:30+00:00,2018-12-18 06:04:28+00:00,2723,3,2.0,1.1787723935042944,0.0,99500.0,34050.0,0,0
CustomerId_5154,1,10000.0,10000.0,0.0,10000.0,10000.0,0,2019-01-01 08:19:09+00:00,2019-01-01 08:19:09+00:00,2709,1,1.0,0.0,0.0,0.0,10000.0,0,0
CustomerId_5156,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2019-01-02 17:02:05+00:00,2019-01-02 17:02:05+00:00,2707,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_516,3,-50.0,-16.67,1000.42,-1000.0,1000.0,0,2018-12-07 20:16:28+00:00,2018-12-07 20:18:13+00:00,2733,1,3.0,-60.01320096059993,0.0,2000.0,-16.666666666666668,1,1
CustomerId_5160,8,8980.0,1122.5,1893.22,-1000.0,5000.0,0,2018-12-11 11:53:10+00:00,2018-12-22 19:58:52+00:00,2718,11,0.7272727272727273,1.686610243486316,0.0,6000.0,1122.5,0,0
CustomerId_5162,1,5000.0,5000.0,0.0,5000.0,5000.0,0,2019-01-03 08:13:27+00:00,2019-01-03 08:13:27+00:00,2707,1,1.0,0.0,0.0,0.0,5000.0,0,0
CustomerId_5163,5,20000.0,4000.0,8215.84,-5000.0,10000.0,0,2018-12-21 12:41:44+00:00,2018-12-21 13:04:05+00:00,2719,1,5.0,2.0539599994865103,0.0,15000.0,4000.0,0,0
CustomerId_5164,28,40293.0,1439.04,3091.28,-1000.0,10000.0,0,2018-12-29 16:18:59+00:00,2019-01-03 19:16:14+00:00,2706,5,5.6,2.148154323612857,0.0,11000.0,1439.0357142857142,0,0
CustomerId_5168,4,9000.0,2250.0,6601.77,-5000.0,10000.0,0,2018-12-21 08:06:30+00:00,2018-12-21 08:08:43+00:00,2720,1,4.0,2.934119998695947,0.0,15000.0,2250.0,0,0
CustomerId_5170,12,13700.0,1141.67,1039.41,-100.0,3000.0,0,2018-12-04 06:24:15+00:00,2018-12-09 23:28:39+00:00,2731,5,2.4,0.9104294578026668,0.0,3100.0,1141.6666666666667,0,0
CustomerId_5171,47,184496.0,3925.45,7029.78,-5000.0,15000.0,0,2018-11-16 11:46:00+00:00,2018-12-28 06:15:30+00:00,2713,41,1.146341463414634,1.7908214340290105,0.0,20000.0,3925.446808510638,0,0
CustomerId_5172,26,109700.0,4219.23,8147.49,-5000.0,21700.0,0,2018-11-30 12:14:58+00:00,2018-12-28 07:54:27+00:00,2713,27,0.9629629629629628,1.931037179312093,0.0,26700.0,4219.2307692307695,0,0
CustomerId_5174,51,20820.0,408.24,433.39,-50.0,1000.0,0,2018-11-17 17:30:35+00:00,2019-01-03 17:01:03+00:00,2706,46,1.108695652173913,1.061605915486954,0.0,1050.0,408.2352941176471,0,0
CustomerId_5175,9,39000.0,4333.33,6442.05,-5000.0,10000.0,0,2018-12-21 12:56:58+00:00,2018-12-28 09:16:04+00:00,2713,6,1.5,1.486628066293906,0.0,15000.0,4333.333333333333,0,0
CustomerId_5176,4,10000.0,2500.0,6508.46,-5000.0,10000.0,0,2018-11-16 01:09:41+00:00,2018-11-16 01:11:22+00:00,2755,1,4.0,2.6033839989586465,0.0,15000.0,2500.0,0,0
CustomerId_5180,2,7378.0,3689.0,6096.67,-622.0,8000.0,0,2018-11-15 16:43:33+00:00,2018-11-15 16:43:57+00:00,2755,1,2.0,1.6526619675650145,0.0,8622.0,3689.0,0,0
CustomerId_5183,2,2000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-22 11:45:46+00:00,2018-12-22 19:51:23+00:00,2718,1,2.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_5185,1,80000.0,80000.0,0.0,80000.0,80000.0,0,2018-12-13 13:48:24+00:00,2018-12-13 13:48:24+00:00,2727,1,1.0,0.0,0.0,0.0,80000.0,0,0
CustomerId_5186,7,29000.0,4142.86,7425.82,-5000.0,10000.0,0,2018-12-21 17:55:06+00:00,2018-12-21 18:46:27+00:00,2719,1,7.0,1.7924380737479813,0.0,15000.0,4142.857142857143,0,0
CustomerId_5194,50,100094.0,2001.88,3790.44,-5000.0,10000.0,0,2018-11-15 15:26:44+00:00,2019-01-02 18:59:13+00:00,2707,48,1.0416666666666667,1.8934401652979,0.0,15000.0,2001.88,0,0
CustomerId_5198,19,75016.0,3948.21,4168.85,-644.0,10800.0,0,2018-11-16 14:43:20+00:00,2018-11-19 11:55:38+00:00,2752,2,9.5,1.0558835520258845,0.0,11444.0,3948.2105263157896,0,0
CustomerId_5199,1,5000.0,5000.0,0.0,5000.0,5000.0,0,2018-12-19 23:27:50+00:00,2018-12-19 23:27:50+00:00,2721,1,1.0,0.0,0.0,0.0,5000.0,0,0
CustomerId_520,16,45041.0,2815.06,3842.94,-644.0,15000.0,0,2018-11-15 11:10:28+00:00,2018-11-26 08:05:32+00:00,2745,10,1.6,1.365136088976741,0.0,15644.0,2815.0625,0,0
CustomerId_5201,13,12340.0,949.23,1487.27,-1000.0,5000.0,0,2018-12-23 08:59:41+00:00,2018-12-24 11:03:08+00:00,2717,1,13.0,1.566817313436346,0.0,6000.0,949.2307692307692,0,0
CustomerId_5203,31,60000.0,1935.48,4957.59,-5000.0,10000.0,0,2018-11-22 21:43:11+00:00,2019-01-02 18:19:52+00:00,2707,40,0.775,2.561426621529839,0.0,15000.0,1935.483870967742,0,0
CustomerId_5206,5,20000.0,4000.0,6558.96,-5000.0,10000.0,0,2018-11-16 09:46:05+00:00,2018-11-16 09:49:46+00:00,2755,1,5.0,1.639739999590065,0.0,15000.0,4000.0,0,0
CustomerId_5208,14,99000.0,7071.43,9611.41,-5000.0,20000.0,0,2018-12-07 14:14:04+00:00,2018-12-21 05:50:21+00:00,2720,13,1.0769230769230769,1.3591890181534445,0.0,25000.0,7071.428571428572,0,0
CustomerId_5210,1,5000.0,5000.0,0.0,5000.0,5000.0,0,2018-12-03 20:42:11+00:00,2018-12-03 20:42:11+00:00,2737,1,1.0,0.0,0.0,0.0,5000.0,0,0
CustomerId_5212,5,20000.0,4000.0,6558.96,-5000.0,10000.0,0,2018-11-16 13:35:00+00:00,2018-11-16 13:38:40+00:00,2754,1,5.0,1.639739999590065,0.0,15000.0,4000.0,0,0
CustomerId_5214,2,2000.0,1000.0,0.0,1000.0,1000.0,0,2018-11-17 07:59:25+00:00,2018-11-17 08:01:03+00:00,2754,1,2.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_522,3,609000.0,203000.0,168008.93,9000.0,300000.0,0,2018-11-24 09:30:53+00:00,2018-11-24 09:43:20+00:00,2747,1,3.0,0.8276301970402579,0.0,291000.0,203000.0,0,0
CustomerId_5221,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-21 20:07:59+00:00,2018-12-21 20:12:26+00:00,2719,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_5223,12,19000.0,1583.33,3691.72,-5000.0,10000.0,0,2018-11-30 20:30:43+00:00,2018-12-01 18:39:02+00:00,2739,1,12.0,2.331617538774849,0.0,15000.0,1583.3333333333333,0,0
CustomerId_5225,4,10000.0,2500.0,8660.25,-5000.0,10000.0,0,2018-12-21 14:59:43+00:00,2018-12-21 15:07:52+00:00,2719,1,4.0,3.46409999861436,0.0,15000.0,2500.0,0,0
CustomerId_5229,12,41000.0,3416.67,5926.95,-5000.0,11000.0,0,2018-12-19 17:07:22+00:00,2018-12-28 06:22:37+00:00,2713,8,1.5,1.734715380257761,0.0,16000.0,3416.6666666666665,0,0
CustomerId_523,11,11800.0,1072.73,1839.92,-1000.0,5000.0,0,2018-12-19 15:30:46+00:00,2018-12-25 17:37:03+00:00,2715,6,1.8333333333333333,1.7151752988028903,0.0,6000.0,1072.7272727272727,0,0
CustomerId_5231,12,2855.0,237.92,3566.92,-8000.0,5000.0,0,2018-11-20 08:21:06+00:00,2018-12-29 15:00:52+00:00,2711,39,0.3076923076923077,14.992098121250429,0.0,13000.0,237.91666666666663,0,0
CustomerId_5232,13,203150.0,15626.92,33480.83,-5000.0,100000.0,0,2018-12-15 10:59:59+00:00,2018-12-29 09:41:02+00:00,2712,13,1.0,2.1425098482527263,0.0,105000.0,15626.923076923076,0,0
CustomerId_5233,6,17000.0,2833.33,3371.45,-2000.0,5000.0,0,2018-12-04 18:55:52+00:00,2018-12-04 20:26:57+00:00,2736,1,6.0,1.1899249289034723,0.0,7000.0,2833.333333333333,0,0
CustomerId_5236,25,41105.0,1644.2,2918.04,-450.0,9000.0,0,2018-11-16 17:14:37+00:00,2018-12-28 05:54:49+00:00,2713,41,0.6097560975609756,1.7747475965364627,0.0,9450.0,1644.2,0,0
CustomerId_5238,35,249000.0,7114.29,18776.97,-10000.0,100000.0,0,2018-11-15 13:31:52+00:00,2018-12-24 15:28:17+00:00,2716,39,0.8974358974358975,2.63933154220037,0.0,110000.0,7114.285714285715,0,0
CustomerId_524,4,19980.0,4995.0,10036.6,-1000.0,20000.0,0,2018-12-24 05:42:45+00:00,2019-01-02 18:18:04+00:00,2707,9,0.4444444444444444,2.0093293289270613,0.0,21000.0,4995.0,0,0
CustomerId_5240,9,29000.0,3222.22,9404.49,-5000.0,20000.0,0,2018-12-07 06:02:24+00:00,2018-12-07 06:19:03+00:00,2734,1,9.0,2.918636839533416,0.0,25000.0,3222.222222222222,0,0
CustomerId_5243,2,5500.0,2750.0,3181.98,500.0,5000.0,0,2018-12-05 20:24:20+00:00,2018-12-05 20:26:17+00:00,2735,1,2.0,1.1570836359428789,0.0,4500.0,2750.0,0,0
CustomerId_5251,12,49000.0,4083.33,7391.13,-5000.0,10000.0,0,2018-12-07 15:54:54+00:00,2018-12-21 14:46:14+00:00,2719,13,0.9230769230769232,1.810074130229476,0.0,15000.0,4083.3333333333335,0,0
CustomerId_5253,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-21 17:44:02+00:00,2018-12-21 17:46:45+00:00,2719,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_5254,26,247400.0,9515.38,20399.05,-5000.0,90000.0,0,2018-12-12 16:27:50+00:00,2019-01-01 12:01:15+00:00,2709,19,1.368421052631579,2.143797725141424,0.0,95000.0,9515.384615384615,0,0
CustomerId_5255,1,50000.0,50000.0,0.0,50000.0,50000.0,0,2018-11-27 16:14:16+00:00,2018-11-27 16:14:16+00:00,2743,1,1.0,0.0,0.0,0.0,50000.0,0,0
CustomerId_5257,12,80010.0,6667.5,9374.69,-5000.0,20000.0,0,2018-12-07 14:02:53+00:00,2018-12-21 06:16:43+00:00,2720,13,0.9230769230769232,1.4060277463208055,0.0,25000.0,6667.5,0,0
CustomerId_5260,20,129000.0,6450.0,6361.69,-5000.0,10000.0,0,2018-12-07 15:07:20+00:00,2018-12-21 14:01:21+00:00,2719,13,1.5384615384615383,0.9863085269788668,0.0,15000.0,6450.0,0,0
CustomerId_5261,12,49000.0,4083.33,7391.13,-5000.0,10000.0,0,2018-12-07 15:29:23+00:00,2018-12-21 15:07:36+00:00,2719,13,0.9230769230769232,1.810074130229476,0.0,15000.0,4083.3333333333335,0,0
CustomerId_5262,24,100000.0,4166.67,8270.99,-5000.0,20200.0,0,2018-11-30 12:44:28+00:00,2018-12-21 15:28:58+00:00,2719,21,1.1428571428571428,1.9850360114947816,0.0,25200.0,4166.666666666667,0,0
CustomerId_5264,1,10000.0,10000.0,0.0,10000.0,10000.0,0,2018-11-27 10:18:40+00:00,2018-11-27 10:18:40+00:00,2744,1,1.0,0.0,0.0,0.0,10000.0,0,0
CustomerId_5266,24,48497.36,2020.72,4981.77,-14999.0,10000.0,0,2018-12-14 13:53:12+00:00,2018-12-21 11:02:43+00:00,2720,6,4.0,2.465344034569191,0.0,24999.0,2020.7233333333331,0,0
CustomerId_5267,3,74000.0,24666.67,47961.79,-5000.0,80000.0,0,2018-12-15 13:50:19+00:00,2018-12-15 13:50:42+00:00,2725,1,3.0,1.944396629056764,0.0,85000.0,24666.666666666668,0,0
CustomerId_527,1,2000.0,2000.0,0.0,2000.0,2000.0,0,2019-01-03 10:50:02+00:00,2019-01-03 10:50:02+00:00,2707,1,1.0,0.0,0.0,0.0,2000.0,0,0
CustomerId_5271,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-21 14:42:08+00:00,2018-12-21 14:47:02+00:00,2719,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_5272,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-21 15:10:26+00:00,2018-12-21 16:58:10+00:00,2719,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_5274,12,10815.0,901.25,941.96,-50.0,2000.0,0,2018-11-15 17:53:32+00:00,2018-12-17 06:31:41+00:00,2724,31,0.3870967741935484,1.0451705952342074,0.0,2050.0,901.25,0,0
CustomerId_528,3,9900.0,3300.0,2944.49,-100.0,5000.0,0,2018-11-28 14:18:17+00:00,2018-11-28 14:20:42+00:00,2742,1,3.0,0.8922696966993122,0.0,5100.0,3300.0,0,0
CustomerId_5280,11,39000.0,3545.45,7501.51,-5000.0,10000.0,0,2018-12-14 03:53:39+00:00,2018-12-21 03:56:18+00:00,2720,7,1.5714285714285714,2.1158132248048025,0.0,15000.0,3545.454545454545,0,0
CustomerId_5282,14,69000.0,4928.57,7130.26,-5000.0,10000.0,0,2018-12-07 16:10:59+00:00,2018-12-21 14:29:28+00:00,2719,13,1.0769230769230769,1.4467198393354015,0.0,15000.0,4928.571428571428,0,0
CustomerId_5283,29,2566000.0,88482.76,77883.78,-5000.0,160000.0,0,2018-12-12 12:21:16+00:00,2018-12-14 05:04:38+00:00,2727,1,29.0,0.8802141795658249,0.0,165000.0,88482.75862068965,0,0
CustomerId_5284,11,11270.0,1024.55,1404.48,-1000.0,4000.0,0,2018-12-25 04:28:56+00:00,2018-12-27 19:40:08+00:00,2713,2,5.5,1.3708262150497037,0.0,5000.0,1024.5454545454545,0,0
CustomerId_5285,13,59000.0,4538.46,7264.24,-5000.0,10000.0,0,2018-12-07 16:02:20+00:00,2018-12-21 15:05:14+00:00,2719,13,1.0,1.6005957964594606,0.0,15000.0,4538.461538461538,0,0
CustomerId_5286,12,49000.0,4083.33,7391.13,-5000.0,10000.0,0,2018-12-07 15:36:27+00:00,2018-12-21 14:47:40+00:00,2719,13,0.9230769230769232,1.810074130229476,0.0,15000.0,4083.3333333333335,0,0
CustomerId_5289,16,100000.0,6250.0,8935.17,-5000.0,20000.0,0,2018-11-16 06:54:21+00:00,2018-11-23 07:22:05+00:00,2748,7,2.2857142857142856,1.4296271997712595,0.0,25000.0,6250.0,0,0
CustomerId_529,17,13435.0,790.29,933.2,-100.0,2000.0,0,2018-11-18 07:26:14+00:00,2019-01-02 11:16:30+00:00,2708,45,0.3777777777777777,1.1808323511864856,0.0,2100.0,790.2941176470588,0,0
CustomerId_5293,23,149975.0,6520.65,5323.9,-5000.0,10000.0,0,2018-11-16 16:28:41+00:00,2018-12-07 16:22:31+00:00,2733,20,1.15,0.8164676833112545,0.0,15000.0,6520.652173913043,0,0
CustomerId_531,9,4470.0,496.67,900.86,-1000.0,2100.0,0,2018-11-21 01:27:37+00:00,2018-12-31 18:02:17+00:00,2709,40,0.225,1.8137999037312504,0.0,3100.0,496.6666666666667,0,0
CustomerId_5338,1,1000.0,1000.0,0.0,1000.0,1000.0,0,2018-12-19 13:39:21+00:00,2018-12-19 13:39:21+00:00,2721,1,1.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_534,4,5730.0,1432.5,2439.58,-250.0,5000.0,0,2018-11-17 10:07:19+00:00,2018-11-24 18:13:24+00:00,2746,7,0.5714285714285714,1.7030226864202282,0.0,5250.0,1432.5,0,0
CustomerId_540,1,10000.0,10000.0,0.0,10000.0,10000.0,0,2018-12-13 20:16:37+00:00,2018-12-13 20:16:37+00:00,2727,1,1.0,0.0,0.0,0.0,10000.0,0,0
CustomerId_541,10,18945.0,1894.5,3410.16,-1000.0,10000.0,0,2018-12-12 17:40:01+00:00,2018-12-25 10:11:41+00:00,2716,12,0.8333333333333334,1.800031669675359,0.0,11000.0,1894.5,0,0
CustomerId_543,28,44300.0,1582.14,2864.35,-5000.0,10000.0,0,2018-11-27 08:34:19+00:00,2018-12-19 08:13:45+00:00,2722,21,1.3333333333333333,1.8104276474835173,0.0,15000.0,1582.142857142857,0,0
CustomerId_545,1,500.0,500.0,0.0,500.0,500.0,0,2018-12-23 05:29:18+00:00,2018-12-23 05:29:18+00:00,2718,1,1.0,0.0,0.0,0.0,500.0,1,1
CustomerId_546,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-21 20:42:05+00:00,2018-12-21 20:45:28+00:00,2719,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_547,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-21 15:51:52+00:00,2018-12-21 15:55:02+00:00,2719,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_549,9,39000.0,4333.33,6442.05,-5000.0,10000.0,0,2018-12-21 10:01:34+00:00,2018-12-28 07:07:43+00:00,2713,6,1.5,1.486628066293906,0.0,15000.0,4333.333333333333,0,0
CustomerId_550,9,39000.0,4333.33,6442.05,-5000.0,10000.0,0,2018-12-20 19:36:39+00:00,2018-12-28 06:24:00+00:00,2713,7,1.2857142857142858,1.486628066293906,0.0,15000.0,4333.333333333333,0,0
CustomerId_551,7,39178.0,5596.86,5500.81,-1000.0,11000.0,0,2018-11-24 12:57:15+00:00,2018-12-04 18:40:48+00:00,2736,10,0.7,0.982838591463278,0.0,12000.0,5596.857142857143,0,0
CustomerId_556,133,189309.0,1423.38,2649.6,-5000.0,10000.0,0,2018-11-22 20:02:32+00:00,2019-01-03 08:28:06+00:00,2707,41,3.2439024390243905,1.8614846338563944,0.0,15000.0,1423.375939849624,0,0
CustomerId_560,25,100000.0,4000.0,6850.43,-5000.0,10700.0,0,2018-11-23 14:05:01+00:00,2018-12-21 13:18:33+00:00,2719,27,0.925925925925926,1.7126074995718483,0.0,15700.0,4000.0,0,0
CustomerId_563,33,21620.0,655.15,568.91,-100.0,2000.0,0,2018-11-15 09:34:37+00:00,2018-12-18 11:30:16+00:00,2723,33,1.0,0.8683660217227108,0.0,2100.0,655.1515151515151,0,0
CustomerId_566,1,50000.0,50000.0,0.0,50000.0,50000.0,0,2018-12-26 18:08:50+00:00,2018-12-26 18:08:50+00:00,2714,1,1.0,0.0,0.0,0.0,50000.0,0,0
CustomerId_573,1,10000.0,10000.0,0.0,10000.0,10000.0,0,2018-12-24 12:21:04+00:00,2018-12-24 12:21:04+00:00,2717,1,1.0,0.0,0.0,0.0,10000.0,0,0
CustomerId_578,19,58200.0,3063.16,4941.21,-5000.0,17000.0,0,2018-11-23 06:43:18+00:00,2018-12-06 08:32:08+00:00,2735,13,1.4615384615384617,1.6131086846220544,0.0,22000.0,3063.157894736842,0,0
CustomerId_581,2,1000.0,500.0,0.0,500.0,500.0,0,2018-11-27 11:28:30+00:00,2018-11-27 11:29:22+00:00,2744,1,2.0,0.0,0.0,0.0,500.0,0,0
CustomerId_585,8,4950.0,618.75,750.21,-1000.0,1000.0,0,2018-11-16 23:55:48+00:00,2018-11-25 11:33:26+00:00,2746,8,1.0,1.212460604101074,0.0,2000.0,618.75,0,0
CustomerId_586,6,19000.0,3166.67,7626.71,-5000.0,10000.0,0,2018-12-28 20:48:14+00:00,2018-12-28 20:52:47+00:00,2712,1,6.0,2.408432200889757,0.0,15000.0,3166.6666666666665,0,0
CustomerId_588,27,27950.0,1035.19,1954.75,-100.0,10000.0,0,2018-11-21 13:58:50+00:00,2018-12-07 18:34:46+00:00,2733,16,1.6875,1.8883006965984013,0.0,10100.0,1035.1851851851852,0,0
CustomerId_592,93,92980.0,999.78,1931.98,-1000.0,10000.0,0,2018-12-13 09:45:52+00:00,2018-12-31 15:07:44+00:00,2709,18,5.166666666666667,1.932405127195578,0.0,11000.0,999.7849462365592,0,0
CustomerId_593,5,1655.0,331.0,852.09,-1000.0,1000.0,0,2018-12-15 19:44:02+00:00,2018-12-28 14:03:45+00:00,2712,12,0.4166666666666667,2.574290022434169,0.0,2000.0,331.0,0,0
CustomerId_594,7,-2703.0,-386.14,6319.39,-7000.0,10000.0,0,2018-12-17 08:04:00+00:00,2018-12-30 18:41:12+00:00,2710,13,0.5384615384615384,-16.365541037876266,0.0,17000.0,-386.1428571428572,1,1
CustomerId_595,1,2000.0,2000.0,0.0,2000.0,2000.0,0,2018-12-24 15:17:53+00:00,2018-12-24 15:17:53+00:00,2716,1,1.0,0.0,0.0,0.0,2000.0,0,0
CustomerId_596,1,5000.0,5000.0,0.0,5000.0,5000.0,0,2018-11-17 12:26:02+00:00,2018-11-17 12:26:02+00:00,2753,1,1.0,0.0,0.0,0.0,5000.0,0,0
CustomerId_598,4,8060.0,2015.0,3342.59,-140.0,7000.0,0,2018-11-15 04:14:59+00:00,2018-11-16 17:24:18+00:00,2754,1,4.0,1.6588535971916358,0.0,7140.0,2015.0,0,0
CustomerId_599,30,1286500.0,42883.33,102304.29,-5000.0,400000.0,0,2018-12-14 08:49:25+00:00,2018-12-17 16:13:40+00:00,2723,3,10.0,2.3856423929208472,0.0,405000.0,42883.333333333336,0,0
CustomerId_6,1,-10000.0,-10000.0,0.0,-10000.0,-10000.0,0,2018-11-21 16:49:07+00:00,2018-11-21 16:49:07+00:00,2749,1,1.0,0.0,0.0,0.0,-10000.0,1,1
CustomerId_600,27,52005.0,1926.11,2217.27,-250.0,6000.0,0,2018-11-19 03:27:59+00:00,2018-12-21 05:11:39+00:00,2720,32,0.84375,1.15116478230674,0.0,6250.0,1926.111111111111,0,0
CustomerId_601,13,79000.0,6076.92,5563.45,-5000.0,10000.0,0,2018-12-28 12:12:44+00:00,2018-12-28 13:33:39+00:00,2712,1,13.0,0.9155048937758756,0.0,15000.0,6076.923076923077,0,0
CustomerId_602,1,100000.0,100000.0,0.0,100000.0,100000.0,0,2018-12-17 10:14:30+00:00,2018-12-17 10:14:30+00:00,2724,1,1.0,0.0,0.0,0.0,100000.0,0,0
CustomerId_603,3,120000.0,40000.0,51961.52,10000.0,100000.0,0,2018-12-14 07:02:32+00:00,2018-12-14 07:04:16+00:00,2727,1,3.0,1.299037999967524,0.0,90000.0,40000.0,0,0
CustomerId_604,3,3000.0,1000.0,0.0,1000.0,1000.0,0,2019-01-03 11:20:30+00:00,2019-01-03 18:15:33+00:00,2706,1,3.0,0.0,0.0,0.0,1000.0,0,0
CustomerId_605,11,3468.0,315.27,751.63,-1000.0,1000.0,0,2018-12-24 18:02:50+00:00,2019-01-03 15:33:48+00:00,2706,9,1.2222222222222223,2.384083476435806,0.0,2000.0,315.27272727272725,0,0
CustomerId_606,85,653663.0,7690.15,20713.41,-11000.0,100000.0,0,2018-11-15 07:45:05+00:00,2019-01-03 09:49:29+00:00,2707,49,1.7346938775510203,2.693498826070558,0.0,111000.0,7690.15294117647,0,0
CustomerId_609,12,7835.0,652.92,1056.22,-1000.0,3000.0,0,2018-12-18 11:58:32+00:00,2018-12-24 15:28:05+00:00,2716,6,2.0,1.6176866972712023,0.0,4000.0,652.9166666666666,0,0
CustomerId_610,31,159691.64,5151.34,10666.59,-5000.0,42000.0,0,2018-11-25 16:20:11+00:00,2018-12-31 19:24:28+00:00,2709,36,0.8611111111111112,2.0706437544268783,0.0,47000.0,5151.343225806452,0,0
CustomerId_611,2,6000.0,3000.0,2828.43,1000.0,5000.0,0,2018-12-21 03:59:50+00:00,2018-12-21 04:01:48+00:00,2720,1,2.0,0.94280999968573,0.0,4000.0,3000.0,0,0
CustomerId_612,28,39145.0,1398.04,1886.67,-496.0,6500.0,0,2018-12-02 16:24:16+00:00,2018-12-28 04:36:08+00:00,2713,25,1.12,1.3495107426471984,0.0,6996.0,1398.0357142857142,0,0
